filename,label
ldpose_test/Amputation_0344.jpg,1
ldpose_test/Amputation_0349.jpg,1
ldpose_test/Amputation_0354.jpg,0
ldpose_test/Amputation_0356.jpg,2
ldpose_test/Amputation_0357.jpg,1
ldpose_test/Amputation_0365.jpg,2
ldpose_test/Amputation_0382.jpg,2
ldpose_test/Amputation_0384.jpg,0
ldpose_test/Amputation_0386.jpg,1
ldpose_test/Amputation_0451.jpg,0
ldpose_test/Amputee_0003.jpg,2
ldpose_test/Amputee_0004.jpg,0
ldpose_test/Amputee_0005.jpg,2
ldpose_test/Amputee_0007.jpg,0
ldpose_test/Amputee_0008.jpg,0
ldpose_test/Amputee_0009.jpg,0
ldpose_test/Amputee_0010.jpg,0
ldpose_test/Amputee_0012.jpg,0
ldpose_test/Amputee_0013.jpg,0
ldpose_test/Amputee_0015.jpg,2
ldpose_test/Amputee_0016.jpg,0
ldpose_test/Amputee_0017.jpg,0
ldpose_test/Amputee_0018.jpg,0
ldpose_test/Amputee_0019.jpg,2
ldpose_test/Amputee_0020.jpg,0
ldpose_test/Amputee_0023.jpg,1
ldpose_test/Amputee_0025.jpg,2
ldpose_test/Amputee_0026.jpg,0
ldpose_test/Amputee_0027.jpg,2
ldpose_test/Amputee_0029.jpg,0
ldpose_test/Amputee_0030.jpg,2
ldpose_test/Amputee_0034.jpg,2
ldpose_test/Amputee_0037.jpg,1
ldpose_test/Amputee_0038.jpg,2
ldpose_test/Amputee_0039.jpg,2
ldpose_test/Amputee_0040.jpg,1
ldpose_test/Amputee_0044.jpg,0
ldpose_test/Amputee_0045.jpg,1
ldpose_test/Amputee_0047.jpg,2
ldpose_test/Amputee_0048.jpg,0
ldpose_test/Amputee_0051.jpg,2
ldpose_test/Amputee_0052.jpg,2
ldpose_test/Amputee_0054.jpg,0
ldpose_test/Amputee_0055.jpg,2
ldpose_test/Amputee_0056.jpg,1
ldpose_test/Amputee_0057.jpg,1
ldpose_test/Amputee_0058.jpg,2
ldpose_test/Amputee_0059.jpg,0
ldpose_test/Amputee_0060.jpg,2
ldpose_test/Amputee_0061.jpg,2
ldpose_test/Amputee_0062.jpg,1
ldpose_test/Amputee_0063.jpg,2
ldpose_test/Amputee_0064.jpg,2
ldpose_test/Amputee_0067.jpg,2
ldpose_test/Amputee_0070.jpg,0
ldpose_test/Amputee_0072.jpg,2
ldpose_test/Amputee_0073.jpg,1
ldpose_test/Amputee_0076.jpg,1
ldpose_test/Amputee_0078.jpg,0
ldpose_test/Amputee_0080.jpg,2
ldpose_test/Amputee_0081.jpg,1
ldpose_test/Amputee_0082.jpg,0
ldpose_test/Amputee_0084.jpg,2
ldpose_test/Amputee_0085.jpg,2
ldpose_test/Amputee_0086.jpg,1
ldpose_test/Amputee_0089.jpg,1
ldpose_test/Amputee_0090.jpg,0
ldpose_test/Amputee_0091.jpg,0
ldpose_test/Amputee_0093.jpg,1
ldpose_test/Amputee_0094.jpg,1
ldpose_test/Amputee_0095.jpg,0
ldpose_test/Amputee_0099.jpg,2
ldpose_test/Amputee_0100.jpg,2
ldpose_test/Amputee_0101.jpg,0
ldpose_test/Amputee_0102.jpg,1
ldpose_test/Amputee_0103.jpg,0
ldpose_test/Amputee_0106.jpg,1
ldpose_test/Amputee_0107.jpg,0
ldpose_test/Amputee_0108.jpg,1
ldpose_test/Amputee_0109.jpg,0
ldpose_test/Amputee_0110.jpg,1
ldpose_test/Amputee_0113.jpg,2
ldpose_test/Amputee_0114.jpg,0
ldpose_test/Amputee_0115.jpg,2
ldpose_test/Amputee_0116.jpg,0
ldpose_test/Amputee_0117.jpg,2
ldpose_test/Amputee_0119.jpg,0
ldpose_test/Amputee_0124.jpg,0
ldpose_test/Amputee_0125.jpg,0
ldpose_test/Amputee_0126.jpg,0
ldpose_test/Amputee_0128.jpg,0
ldpose_test/Amputee_0129.jpg,1
ldpose_test/Amputee_0132.jpg,2
ldpose_test/Amputee_0133.jpg,2
ldpose_test/Amputee_0135.jpg,1
ldpose_test/Amputee_0136.jpg,2
ldpose_test/Amputee_0139.jpg,1
ldpose_test/Amputee_0140.jpg,2
ldpose_test/Amputee_0141.jpg,2
ldpose_test/Amputee_0142.jpg,0
ldpose_test/Amputee_0143.jpg,0
ldpose_test/Amputee_0146.jpg,0
ldpose_test/Amputee_0147.jpg,0
ldpose_test/Amputee_0149.jpg,0
ldpose_test/Amputee_0156.jpg,2
ldpose_test/Amputee_0158.jpg,0
ldpose_test/Amputee_0159.jpg,2
ldpose_test/Amputee_0161.jpg,0
ldpose_test/Amputee_0162.jpg,0
ldpose_test/Amputee_0163.jpg,1
ldpose_test/Amputee_0164.jpg,0
ldpose_test/Amputee_0165.jpg,1
ldpose_test/Amputee_0167.jpg,2
ldpose_test/Amputee_0168.jpg,2
ldpose_test/Amputee_0169.jpg,2
ldpose_test/Amputee_0170.jpg,0
ldpose_test/Amputee_0172.jpg,0
ldpose_test/Amputee_0173.jpg,2
ldpose_test/Amputee_0176.jpg,0
ldpose_test/Amputee_0177.jpg,2
ldpose_test/Amputee_0178.jpg,2
ldpose_test/Amputee_0179.jpg,2
ldpose_test/Amputee_0181.jpg,0
ldpose_test/Amputee_0185.jpg,0
ldpose_test/Amputee_0187.jpg,0
ldpose_test/Amputee_0188.jpg,0
ldpose_test/Amputee_0190.jpg,0
ldpose_test/Amputee_0191.jpg,0
ldpose_test/Amputee_0193.jpg,0
ldpose_test/Amputee_0194.jpg,1
ldpose_test/Amputee_0195.jpg,0
ldpose_test/Amputee_0198.jpg,0
ldpose_test/Amputee_0200.jpg,0
ldpose_test/Amputee_0201.jpg,2
ldpose_test/Amputee_0204.jpg,0
ldpose_test/Amputee_0205.jpg,0
ldpose_test/Amputee_0206.jpg,1
ldpose_test/Amputee_0208.jpg,0
ldpose_test/Amputee_0210.jpg,2
ldpose_test/Amputee_0212.jpg,2
ldpose_test/Amputee_0215.jpg,2
ldpose_test/Amputee_0218.jpg,2
ldpose_test/Amputee_0219.jpg,2
ldpose_test/Amputee_0220.jpg,0
ldpose_test/Amputee_0221.jpg,1
ldpose_test/Amputee_0222.jpg,0
ldpose_test/Amputee_0223.jpg,2
ldpose_test/Amputee_0224.jpg,1
ldpose_test/Amputee_0225.jpg,2
ldpose_test/Amputee_0227.jpg,1
ldpose_test/Amputee_0228.jpg,2
ldpose_test/Amputee_0230.jpg,2
ldpose_test/Amputee_0232.jpg,0
ldpose_test/Amputee_0237.jpg,1
ldpose_test/Amputee_0238.jpg,1
ldpose_test/Amputee_0242.jpg,2
ldpose_test/Amputee_0244.jpg,0
ldpose_test/Amputee_0247.jpg,0
ldpose_test/Amputee_0248.jpg,2
ldpose_test/Amputee_0251.jpg,0
ldpose_test/Amputee_0253.jpg,1
ldpose_test/Amputee_0254.jpg,0
ldpose_test/Amputee_0256.jpg,0
ldpose_test/Amputee_0258.jpg,2
ldpose_test/Amputee_0259.jpg,0
ldpose_test/Amputee_0261.jpg,1
ldpose_test/Amputee_0266.jpg,2
ldpose_test/Amputee_0268.jpg,0
ldpose_test/Amputee_0269.jpg,2
ldpose_test/Amputee_0270.jpg,2
ldpose_test/Amputee_0271.jpg,0
ldpose_test/Amputee_0272.jpg,0
ldpose_test/Amputee_0273.jpg,1
ldpose_test/Amputee_0276.jpg,2
ldpose_test/Amputee_0277.jpg,0
ldpose_test/Amputee_0280.jpg,0
ldpose_test/Amputee_0282.jpg,0
ldpose_test/Amputee_0285.jpg,1
ldpose_test/Amputee_0286.jpg,0
ldpose_test/Amputee_0288.jpg,2
ldpose_test/Amputee_0289.jpg,0
ldpose_test/Amputee_0291.jpg,0
ldpose_test/Amputee_0294.jpg,2
ldpose_test/Amputee_0295.jpg,0
ldpose_test/Amputee_0296.jpg,2
ldpose_test/Amputee_0297.jpg,2
ldpose_test/Amputee_0298.jpg,2
ldpose_test/Amputee_0300.jpg,1
ldpose_test/Amputee_0307.jpg,1
ldpose_test/Amputee_0308.jpg,0
ldpose_test/Amputee_0310.jpg,0
ldpose_test/Amputee_0313.jpg,0
ldpose_test/Amputee_0314.jpg,2
ldpose_test/Amputee_0316.jpg,0
ldpose_test/Amputee_0318.jpg,0
ldpose_test/Amputee_0319.jpg,2
ldpose_test/Amputee_0322.jpg,0
ldpose_test/Amputee_0326.jpg,0
ldpose_test/Amputee_0329.jpg,2
ldpose_test/Amputee_0332.jpg,1
ldpose_test/Amputee_0334.jpg,2
ldpose_test/Amputee_0337.jpg,2
ldpose_test/Amputee_0340.jpg,2
ldpose_test/Amputee_0342.jpg,1
ldpose_test/Amputee_0344.jpg,0
ldpose_test/Amputee_0345.jpg,0
ldpose_test/Amputee_0346.jpg,0
ldpose_test/Amputee_0350.jpg,0
ldpose_test/Amputee_0354.jpg,2
ldpose_test/Amputee_0355.jpg,2
ldpose_test/Amputee_0356.jpg,1
ldpose_test/Amputee_0363.jpg,0
ldpose_test/Amputee_0366.jpg,2
ldpose_test/Amputee_0372.jpg,0
ldpose_test/Amputee_0379.jpg,2
ldpose_test/Amputee_0383.jpg,1
ldpose_test/Amputee_0385.jpg,0
ldpose_test/Amputee_0388.jpg,0
ldpose_test/Amputee_0390.jpg,2
ldpose_test/Amputee_0391.jpg,0
ldpose_test/Amputee_0393.jpg,0
ldpose_test/Amputee_0394.jpg,0
ldpose_test/Amputee_0395.jpg,0
ldpose_test/Amputee_0399.jpg,2
ldpose_test/Amputee_0400.jpg,0
ldpose_test/Amputee_0405.jpg,2
ldpose_test/Amputee_0414.jpg,2
ldpose_test/Amputee_0415.jpg,2
ldpose_test/Amputee_0418.jpg,1
ldpose_test/Amputee_0422.jpg,2
ldpose_test/Amputee_0423.jpg,0
ldpose_test/Amputee_0429.jpg,2
ldpose_test/Amputee_0430.jpg,0
ldpose_test/Amputee_0431.jpg,0
ldpose_test/Amputee_0434.jpg,2
ldpose_test/Amputee_0436.jpg,2
ldpose_test/Amputee_0448.jpg,0
ldpose_test/Amputee_0451.jpg,0
ldpose_test/Amputee_0455.jpg,2
ldpose_test/Amputee_0457.jpg,0
ldpose_test/Amputee_0458.jpg,2
ldpose_test/Amputee_0461.jpg,2
ldpose_test/Amputee_0464.jpg,0
ldpose_test/Amputee_0467.jpg,0
ldpose_test/Amputee_0469.jpg,2
ldpose_test/Amputee_0471.jpg,0
ldpose_test/Amputee_0474.jpg,0
ldpose_test/Amputee_0475.jpg,0
ldpose_test/Amputee_0480.jpg,2
ldpose_test/Amputee_0487.jpg,0
ldpose_test/Amputee_0490.jpg,0
ldpose_test/Amputee_0492.jpg,1
ldpose_test/Amputee_0498.jpg,0
ldpose_test/Amputee_0522.jpg,0
ldpose_test/Amputee_0525.jpg,0
ldpose_test/Amputee_0527.jpg,0
ldpose_test/Amputee_0531.jpg,0
ldpose_test/Amputee_0539.jpg,1
ldpose_test/Amputee_0541.jpg,2
ldpose_test/Amputee_0560.jpg,2
ldpose_test/Amputee_0564.jpg,1
ldpose_test/Amputee_0567.jpg,1
ldpose_test/Amputee_0582.jpg,0
ldpose_test/Amputee_0584.jpg,0
ldpose_test/Amputee_0595.jpg,0
ldpose_test/ParaAthelet.jpg,2
ldpose_test/ParaAthelet1.jpg,0
ldpose_test/ParaAthelet10.jpg,0
ldpose_test/ParaAthelet11.jpg,1
ldpose_test/ParaAthelet13.jpg,2
ldpose_test/ParaAthelet14.jpg,2
ldpose_test/ParaAthelet15.jpg,2
ldpose_test/ParaAthelet16.jpg,2
ldpose_test/ParaAthelet17.jpg,2
ldpose_test/ParaAthelet18.jpg,2
ldpose_test/ParaAthelet19.jpg,1
ldpose_test/ParaAthelet2.jpg,2
ldpose_test/ParaAthelet20.jpg,0
ldpose_test/ParaAthelet21.jpg,0
ldpose_test/ParaAthelet22.jpg,0
ldpose_test/ParaAthelet23.jpg,0
ldpose_test/ParaAthelet24.jpg,2
ldpose_test/ParaAthelet25.jpg,0
ldpose_test/ParaAthelet26.jpg,2
ldpose_test/ParaAthelet27.jpg,0
ldpose_test/ParaAthelet28.jpg,2
ldpose_test/ParaAthelet29.jpg,1
ldpose_test/ParaAthelet3.jpg,0
ldpose_test/ParaAthelet30.jpg,2
ldpose_test/ParaAthelet31.jpg,2
ldpose_test/ParaAthelet32.jpg,0
ldpose_test/ParaAthelet33.jpg,2
ldpose_test/ParaAthelet34.jpg,2
ldpose_test/ParaAthelet35.jpg,2
ldpose_test/ParaAthelet37.jpg,1
ldpose_test/ParaAthelet38.jpg,2
ldpose_test/ParaAthelet39.jpg,2
ldpose_test/ParaAthelet4.jpg,0
ldpose_test/ParaAthelet40.jpg,2
ldpose_test/ParaAthelet41.jpg,0
ldpose_test/ParaAthelet42.jpg,0
ldpose_test/ParaAthelet43.jpg,2
ldpose_test/ParaAthelet44.jpg,2
ldpose_test/ParaAthelet45.jpg,0
ldpose_test/ParaAthelet46.jpg,2
ldpose_test/ParaAthelet47.jpg,2
ldpose_test/ParaAthelet48.jpg,2
ldpose_test/ParaAthelet49.jpg,2
ldpose_test/ParaAthelet5.jpg,0
ldpose_test/ParaAthelet50.jpg,2
ldpose_test/ParaAthelet6.jpg,0
ldpose_test/ParaAthelet7.jpg,0
ldpose_test/ParaAthelet8.jpg,0
ldpose_test/ParaAthelet9.jpg,0
ldpose_test/Paralympic athlete_0005.jpg,2
ldpose_test/Paralympic athlete_0009.jpg,2
ldpose_test/Paralympic athlete_0014.jpg,2
ldpose_test/Paralympic athlete_0015.jpg,2
ldpose_test/Paralympic athlete_0023.jpg,2
ldpose_test/Paralympic athlete_0039.jpg,2
ldpose_test/Paralympic athlete_0046.jpg,2
ldpose_test/Paralympic athlete_0051.jpg,2
ldpose_test/Paralympic athlete_0058.jpg,2
ldpose_test/Paralympic athlete_0062.jpg,2
ldpose_test/Paralympic athlete_0063.jpg,0
ldpose_test/Paralympic athlete_0066.jpg,1
ldpose_test/Paralympic athlete_0067.jpg,2
ldpose_test/Paralympic athlete_0068.jpg,0
ldpose_test/Paralympic athlete_0076.jpg,2
ldpose_test/Paralympic athlete_0077.jpg,2
ldpose_test/Paralympic athlete_0081.jpg,2
ldpose_test/Paralympic athlete_0087.jpg,2
ldpose_test/Paralympic athlete_0088.jpg,2
ldpose_test/Paralympic athlete_0089.jpg,2
ldpose_test/Paralympic athlete_0090.jpg,0
ldpose_test/Paralympic athlete_0116.jpg,2
ldpose_test/Paralympic athlete_0117.jpg,0
ldpose_test/Paralympic athlete_0119.jpg,2
ldpose_test/Paralympic athlete_0120.jpg,2
ldpose_test/Paralympic athlete_0121.jpg,2
ldpose_test/Paralympic athlete_0138.jpg,1
ldpose_test/Paralympic athlete_0140.jpg,2
ldpose_test/Paralympic athlete_0142.jpg,2
ldpose_test/Paralympic athlete_0144.jpg,2
ldpose_test/Paralympic athlete_0145.jpg,2
ldpose_test/Paralympic athlete_0157.jpg,2
ldpose_test/Paralympic athlete_0159.jpg,2
ldpose_test/Paralympic athlete_0162.jpg,2
ldpose_test/Paralympic athlete_0164.jpg,2
ldpose_test/Paralympic athlete_0169.jpg,0
ldpose_test/Paralympic athlete_0172.jpg,2
ldpose_test/Paralympic athlete_0176.jpg,2
ldpose_test/Paralympic athlete_0177.jpg,2
ldpose_test/Paralympic athlete_0179.jpg,2
ldpose_test/Paralympic athlete_0184.jpg,2
ldpose_test/Paralympic athlete_0185.jpg,2
ldpose_test/Paralympic athlete_0188.jpg,2
ldpose_test/Paralympic athlete_0209.jpg,2
ldpose_test/Paralympic athlete_0211.jpg,2
ldpose_test/Paralympic athlete_0220.jpg,2
ldpose_test/Paralympic athlete_0223.jpg,2
ldpose_test/Paralympic athlete_0234.jpg,2
ldpose_test/Paralympic athlete_0253.jpg,0
ldpose_test/Paralympic athlete_0266.jpg,2
ldpose_test/Paralympic athlete_0268.jpg,2
ldpose_test/Paralympic athlete_0270.jpg,2
ldpose_test/Paralympic athlete_0274.jpg,2
ldpose_test/Paralympic athlete_0283.jpg,2
ldpose_test/Paralympic athlete_0285.jpg,1
ldpose_test/Paralympic athlete_0292.jpg,2
ldpose_test/Paralympic athlete_0295.jpg,0
ldpose_test/Paralympic athlete_0296.jpg,2
ldpose_test/Paralympic athlete_0301.jpg,2
ldpose_test/Paralympic athlete_0314.jpg,2
ldpose_test/Paralympic athlete_0338.jpg,2
ldpose_test/Paralympic athlete_0352.jpg,2
ldpose_test/Paralympic athlete_0373.jpg,2
ldpose_test/Paralympic athlete_0387.jpg,2
ldpose_test/Paralympic athlete_0391.jpg,2
ldpose_test/Paralympic athlete_0404.jpg,2
ldpose_test/Paralympic athlete_0412.jpg,0
ldpose_test/Paralympic athlete_0426.jpg,2
ldpose_test/Paralympic athlete_0434.jpg,2
ldpose_test/Paralympic athlete_0435.jpg,2
ldpose_test/Paralympic athlete_0438.jpg,2
ldpose_test/Paralympic athlete_0452.jpg,2
ldpose_test/Paralympic athlete_0480.jpg,2
ldpose_test/Paralympic athlete_0481.jpg,0
ldpose_test/Paralympic athlete_0499.jpg,0
ldpose_test/Paralympic athlete_0514.jpg,2
ldpose_test/Paralympic athlete_0516.jpg,2
ldpose_test/Paralympic athlete_0517.jpg,2
ldpose_test/Paralympic athlete_0523.jpg,0
ldpose_test/Paralympic athlete_0527.jpg,0
ldpose_test/Paralympic athlete_0532.jpg,1
ldpose_test/Paralympic athlete_0534.jpg,2
ldpose_test/Paralympic athlete_0551.jpg,0
ldpose_test/Paralympic athlete_0556.jpg,2
ldpose_test/Paralympic athlete_0558.jpg,0
ldpose_test/Paralympic athlete_0562.jpg,0
ldpose_test/Paralympic athlete_0574.jpg,2
ldpose_test/Paralympic athlete_0583.jpg,0
ldpose_test/Paralympic athlete_0586.jpg,2
ldpose_test/Paralympic athlete_0598.jpg,0
ldpose_test/Paralympic athlete_0600.jpg,0
ldpose_test/Paralympic athlete_0601.jpg,0
ldpose_test/Paralympic athlete_0628.jpg,0
ldpose_test/Paralympic athlete_0632.jpg,2
ldpose_test/Paralympic athlete_0634.jpg,2
ldpose_test/Paralympic athlete_0636.jpg,2
ldpose_test/Paralympic athlete_0646.jpg,2
ldpose_test/Paralympic athlete_0649.jpg,2
ldpose_test/Paralympic athlete_0664.jpg,2
ldpose_test/Paralympic athlete_0680.jpg,2
ldpose_test/Paralympic athlete_0681.jpg,2
ldpose_test/Paralympic athlete_0683.jpg,2
ldpose_test/Paralympic athlete_0685.jpg,2
ldpose_test/Paralympic athlete_0693.jpg,2
ldpose_test/Paralympic athlete_0700.jpg,2
ldpose_test/Paralympic athlete_0702.jpg,2
ldpose_test/Paralympic athlete_0703.jpg,2
ldpose_test/Paralympic athlete_0710.jpg,2
ldpose_test/Paralympic athlete_0713.jpg,0
ldpose_test/Paralympic athlete_0730.jpg,0
ldpose_test/Paralympic athlete_0740.jpg,2
ldpose_test/Paralympic athlete_0749.jpg,2
ldpose_test/australian paralympic_0001.jpg,2
ldpose_test/australian paralympic_0002.jpg,0
ldpose_test/australian paralympic_0003.jpg,0
ldpose_test/australian paralympic_0004.jpg,2
ldpose_test/australian paralympic_0022.jpg,2
ldpose_test/australian paralympic_0023.jpg,0
ldpose_test/australian paralympic_0024.jpg,0
ldpose_test/australian paralympic_0026.jpg,0
ldpose_test/australian paralympic_0035.jpg,2
ldpose_test/australian paralympic_0063.jpg,0
ldpose_test/australian paralympic_0071.jpg,0
ldpose_test/australian paralympic_0105.jpg,0
ldpose_test/australian paralympic_0114.jpg,2
ldpose_test/australian paralympic_0118.jpg,0
ldpose_test/australian paralympic_0140.jpg,0
ldpose_test/australian paralympic_0153.jpg,2
ldpose_test/australian paralympic_0182.jpg,1
ldpose_test/australian paralympic_0204.jpg,2
ldpose_test/australian paralympic_0225.jpg,0
ldpose_test/australian paralympic_0265.jpg,2
ldpose_test/australian paralympic_0298.jpg,0
ldpose_test/australian paralympic_0311.jpg,0
ldpose_test/australian paralympic_0313.jpg,0
ldpose_test/australian paralympic_0337.jpg,0
ldpose_test/australian paralympic_0340.jpg,0
ldpose_test/australian paralympic_0381.jpg,2
ldpose_test/australian paralympic_0426.jpg,1
ldpose_test/australian paralympic_0437.jpg,0
ldpose_test/australian paralympic_0489.jpg,2
ldpose_test/australian paralympic_0518.jpg,0
ldpose_test/australian paralympic_0532.jpg,0
ldpose_test/baidu3_amputee_19.jpg,0
ldpose_test/baidu3_上肢缺失_248.jpg,0
ldpose_test/baidu3_下肢缺失_238.jpg,0
ldpose_test/baidu3_假肢使用_142.jpg,2
ldpose_test/baidu3_截肢康复_20.jpg,2
ldpose_test/baidu3_截肢康复_254.jpg,0
ldpose_test/baidu3_截肢康复_286.jpg,1
ldpose_test/baidu3_截肢康复_29.jpg,2
ldpose_test/baidu3_截肢康复_7.jpg,2
ldpose_test/baidu3_截肢康复_84.jpg,0
ldpose_test/baidu3_截肢康复_93.jpg,2
ldpose_test/baidu3_手臂截肢_244.jpg,0
ldpose_test/baidu3_手臂截肢_61.jpg,0
ldpose_test/baidu3_残奥会运动员_223.jpg,0
ldpose_test/baidu3_残奥会运动员_225.jpg,2
ldpose_test/baidu3_残奥会运动员_245.jpg,0
ldpose_test/baidu3_残奥会运动员_32.jpg,0
ldpose_test/baidu3_残奥会运动员_62.jpg,0
ldpose_test/baidu3_没有手臂的人_53.jpg,0
ldpose_test/baidu3_没有腿的人_52.jpg,0
ldpose_test/baidu3_腿截肢_229.jpg,1
ldpose_test/baidu3_腿截肢_34.jpg,0
ldpose_test/bing1_Amputation_119.jpg,0
ldpose_test/bing1_amputee_person_160.jpg,0
ldpose_test/bing1_amputee_person_172.jpg,0
ldpose_test/bing1_amputee_person_208.jpg,0
ldpose_test/bing1_arm_amputee_child_10.jpg,0
ldpose_test/bing1_arm_amputee_child_18.jpg,0
ldpose_test/bing1_arm_amputee_child_262.jpg,2
ldpose_test/bing1_arm_amputee_child_32.jpg,2
ldpose_test/bing1_arm_amputee_child_48.jpg,2
ldpose_test/bing1_arm_amputee_child_5.jpg,0
ldpose_test/bing1_arm_amputee_child_54.jpg,0
ldpose_test/bing1_arm_amputee_child_6.jpg,2
ldpose_test/bing1_arm_amputee_child_88.jpg,0
ldpose_test/bing1_athlete_with_amputation_176.jpg,2
ldpose_test/bing1_athlete_with_amputation_179.jpg,2
ldpose_test/bing1_athlete_with_amputation_18.jpg,2
ldpose_test/bing1_athlete_with_amputation_183.jpg,2
ldpose_test/bing1_athlete_with_amputation_191.jpg,2
ldpose_test/bing1_athlete_with_amputation_207.jpg,2
ldpose_test/bing1_athlete_with_amputation_231.jpg,2
ldpose_test/bing1_athlete_with_amputation_232.jpg,0
ldpose_test/bing1_athlete_with_amputation_233.jpg,0
ldpose_test/bing1_athlete_with_amputation_239.jpg,2
ldpose_test/bing1_athlete_with_amputation_240.jpg,2
ldpose_test/bing1_athlete_with_amputation_241.jpg,0
ldpose_test/bing1_athlete_with_amputation_250.jpg,2
ldpose_test/bing1_athlete_with_amputation_254.jpg,2
ldpose_test/bing1_athlete_with_amputation_262.jpg,2
ldpose_test/bing1_athlete_with_amputation_269.jpg,2
ldpose_test/bing1_athlete_with_amputation_270.jpg,0
ldpose_test/bing1_athlete_with_amputation_283.jpg,0
ldpose_test/bing1_athlete_with_amputation_285.jpg,2
ldpose_test/bing1_athlete_with_amputation_312.jpg,0
ldpose_test/bing1_athlete_with_amputation_3120.jpg,0
ldpose_test/bing1_athlete_with_amputation_352.jpg,2
ldpose_test/bing1_athlete_with_amputation_370.jpg,2
ldpose_test/bing1_athlete_with_amputation_390.jpg,2
ldpose_test/bing1_athlete_with_amputation_394.jpg,2
ldpose_test/bing1_athlete_with_amputation_395.jpg,2
ldpose_test/bing1_child_with_prosthetic_limb_100.jpg,2
ldpose_test/bing1_child_with_prosthetic_limb_106.jpg,2
ldpose_test/bing1_child_with_prosthetic_limb_116.jpg,2
ldpose_test/bing1_child_with_prosthetic_limb_128.jpg,1
ldpose_test/bing1_child_with_prosthetic_limb_165.jpg,2
ldpose_test/bing1_child_with_prosthetic_limb_197.jpg,1
ldpose_test/bing1_child_with_prosthetic_limb_228.jpg,2
ldpose_test/bing1_child_with_prosthetic_limb_229.jpg,0
ldpose_test/bing1_child_with_prosthetic_limb_230.jpg,1
ldpose_test/bing1_child_with_prosthetic_limb_45.jpg,2
ldpose_test/bing1_disable_person_123.jpg,0
ldpose_test/bing1_famous_paralympic_athletes_15.jpg,2
ldpose_test/bing1_famous_paralympic_athletes_38.jpg,2
ldpose_test/bing1_famous_paralympic_athletes_53.jpg,2
ldpose_test/bing1_person_missing_an_arm_280.jpg,0
ldpose_test/bing1_person_missing_an_arm_56.jpg,2
ldpose_test/bing1_runner_with_prosthetic_276.jpg,2
ldpose_test/bing1_戴假肢的人_12.jpg,0
ldpose_test/bing1_戴假肢的人_259.jpg,2
ldpose_test/bing1_腕のない人_1.jpg,0
ldpose_test/bing1_腕のない人_106.jpg,0
ldpose_test/bing1_腕のない人_141.jpg,0
ldpose_test/bing1_腕のない人_17.jpg,0
ldpose_test/bing1_腕のない人_175.jpg,0
ldpose_test/bing1_腕のない人_32.jpg,0
ldpose_test/bing1_腕のない人_35.jpg,0
ldpose_test/bing1_腕のない人_5947.jpg,0
ldpose_test/bing1_装了义肢的残疾人_1.jpg,2
